,title,brand,price,post link,image link,review,review amount
657,Zapatillas Mujer Plataforma Comodas Livianas Moon Full,BECCA SHOES,39.999,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=e0q%2FA56kY%2F%2FKkCNNdZIkm%2FeUZC9xIMfZbgptISnxIsKafjbeAMC%2B1RzpzvCJbjm5DfxyM%2Fef%2F79L1pYOoiQIAVq1mXdj44YfMkkEzJTVnuGimc5AMY1hTQ8IZ%2BFTLdl4O%2BM8TYgzuUG6obzkt9JFWk8Ig9EcwevKYdXARQlcLzht7v7Pus0sXOUTJHteEeraMMAshp7%2F%2Bq54DXkH00r%2FYO6ZuhQQ%2FkkQW%2FOgbupBDVJFAfo20Oq8jXGMUa96vaSV8jGRjphkj2KVeEMNhZTImidFlJ6%2FpEkTEAr2cgnIUXD6yvyFnvlOLIelNmk4irU%2B2CWqQ0WBRsIEW31hW7cHrQiCP2BP2DW8NNJR1W3lVyAlFeC2QnwtD9TNJ5tWfIyzCKF15URHdgDDjBWXqPVSZDoAfKSooGNE1UtH9bYczJKmvCB6Ov4hZfq5m6HF2p8lfiJH1xDkYs9CO3OzdQ17A9JB6ZE4ChAE1puUHpLTv8Vz4q0%2BwZ6t8CqleIJGhmfmfoSiYOZB1KyRBrqg3QZo8ui5kuI68p6ciMNkVZB7UkiSu20mnmI%2B4jkzaE%2BB5W9DThc0e5nI5XOhHrLGbN9IWv1grW5eaE3amN070Y2rlvUs9u06BILh7MZHT2iCn5YIUa22hCfaVXV2%2B8G2DEBDqTMp%2FbKjkYAVRdBbrjO3rMSap4kleSu%2FYBNmgRZZ0kuNAYreUTqc%2FPEHdFyCSZuIaVoVXOk%3D&e=mclics%2Fdifferential-cvr-factor%2B29495%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,https://http2.mlstatic.com/D_NQ_NP_941407-MLA71463420273_092023-W.jpg,4.2,(93)
658,Zapatillas Jaguar Oficial Art. #9314 39 Al 45 Hombre Y Mujer,JAGUAR,27.440,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=ED5RsQydb%2FZ79cQZoEqCmvsynPho%2BEshtCrdG56RVnPJZCNVHVtu3LONbRZrFbHRP%2FngtUB5qxtLKOEbwLokm3h3uvwtmEheuqWgr0nbq6fzr0Te39rT55LgMYx56ajqjZfV3I3dEaahEu5%2B75tWQ1CqukAMZmIDYrZSvj2KmS52HnlUjl6RRlZrADM0nYz0trpmqFGIe221%2FL5aJLeNA9NN4dUiXsSwpfKIQ%2FjHNXynYlnPdYL%2FzliTkduESctdm3amNdoXR1%2FrJYcIsfLqJ6WYHZ5LxhObFHcrT60r4n%2Ffuvzk4PQyh%2BgcQY6sseVdm599yE5aY8ce%2F4%2F1AsyTK3JY%2BFlIh80Z8FP41%2F57ScxSbcE16vJGuOXYhYH58lSMJ1SU6yGdBYI6R0EjnuZ1WHz9ob8onxlpISdAvpoCGNRyXCNHYsClEpo%2FHCRUf0Rpt2bR6smVll2HmooLF48Yoc%2Bo1EFXxGO2qInsx8yKI6297zFCCONMFsBdUOZUxm%2B4FPPOlxGRbUnKOkeMmNjbTbPUda3I2ixHjzILav0WThXd7WTN3IekDdGD7VIn4RzY0qvSwSEkws1HNdrpsUZlKtwvDKK1nUceopg7b0MJmUpE%2BidHqkEid4hB5oXrvwipHdcbl0U3kEBYmxxGCDVWmDGmXMLq1Q1sxxM%2B3QkOyoouX%2Ff7lqZhxo3FUdImvNf7j3PBMOYAp14WtA00LEL4jJH9vMUzLWiv&e=mclics%2Fdifferential-cvr-factor%2B29495%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,https://http2.mlstatic.com/D_NQ_NP_801550-MLA72046965912_102023-W.jpg,4.5,(268)
659,Zapatillas Jaguar Oficial Deportiva Art. #9327 39 Al 45,JAGUAR,27.280,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=SZ%2Ft%2F1yaH62aFBW9YVLQmp%2BIlP1qL6eN22whowJtgC1ggw9jq20NK7TFLQrZdk4srNSPFEGAzHa%2FtFKPI%2BgOvibZgjtC6MH2yGcutB5bHQv3S1QxQvwcd7B6RwezC7Tr89ccc2fXSLcs2a99uV1gNHfYVGlA%2BmbperuBRAt1ioodsIIvaEdhEHzJ%2BZB5BKNgu%2BbRpii0KxrX2PL82Qg%2Fo5vFJyZQWSD7CexSOVe%2BrZAdsJeO13uTY7zPlTlP%2BkUz5WM1OVK3vcpEr7PxJwVNAHhUjFNaR0iqAbGz8IPEcvknHixtjQ%2F%2FIu%2BzxHnzNSptjU0UPq8N1qc7w8rUcRXihWXGmN5zu0TkcLjEX%2FwY7GiJ%2FrC3SGukVf0RU9u7CD9X7mBnp829oBw8OajxwxFwSrUhWcp0Z22Z9gC%2FkQiWg1JIGHM%2BsSxmOCiOcH45XWzVw4TZIa6E9iX4BbmWfmce3%2FXjQ%2FtOfuDXeku%2FrcF8XpEUWrnTlX4m7zeRqrhfn5b2R9iQFltVCOvLp6ZA3jmOLHASkOIXVZ90%2Fdw6N%2B%2BmYCb1yf%2BGnh6VxNZNOtaadSldFaRdyYfaXDwdAf9BgIRbTcpEy5jqzL8cRpBt08ihFesJldawDj9OVta4DdIun5u%2Ffv8%2FqGN7EaVqPCjVpS3zxvY%2B20PFMeuoRm9UUt1mVQkGFOUoUkbQ2Sh0sZZi0JP%2FZDBF2M3f1Y9W8ABQpXTFUgI%3D&e=mclics%2Fdifferential-cvr-factor%2B29495%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,https://http2.mlstatic.com/D_NQ_NP_971355-MLA72265829680_102023-W.jpg,4.6,(679)
660,Zapatilla Wembly Del 35 Al 45,WEMBLY,4.500,https://articulo.mercadolibre.com.ar/MLA-1424624670-zapatilla-wembly-del-35-al-45-_JM#position=13&search_layout=grid&type=item&tracking_id=f43cbb76-655e-433c-a55e-a0b9d4796867,https://http2.mlstatic.com/D_NQ_NP_694466-MLA69642463959_052023-W.jpg,4.5,(12)
661,Zapatillas Topper Moda Duke Unisex Ng Ng Tienda Oficial,TOPPER,22.349,https://articulo.mercadolibre.com.ar/MLA-1242375246-zapatillas-topper-moda-duke-unisex-ng-ng-tienda-oficial-_JM#position=14&search_layout=grid&type=item&tracking_id=f43cbb76-655e-433c-a55e-a0b9d4796867,https://http2.mlstatic.com/D_NQ_NP_633942-MLA52429349710_112022-W.jpg,4.8,(23)
662,Zapatillas Topper Capitan Tt - 24356 - Open Sports,TOPPER,23.400,https://articulo.mercadolibre.com.ar/MLA-869856647-zapatillas-topper-capitan-tt-24356-open-sports-_JM#position=15&search_layout=grid&type=item&tracking_id=f43cbb76-655e-433c-a55e-a0b9d4796867,https://http2.mlstatic.com/D_NQ_NP_948326-MLA42841494775_072020-W.jpg,4.8,(6)
663,Zapatillas Topper Temple En Negro Y Bordo | Dexter,TOPPER,47.299,https://articulo.mercadolibre.com.ar/MLA-1406328694-zapatillas-topper-temple-en-negro-y-bordo-dexter-_JM#position=16&search_layout=grid&type=item&tracking_id=f43cbb76-655e-433c-a55e-a0b9d4796867,https://http2.mlstatic.com/D_NQ_NP_690635-MLA69138828623_042023-W.jpg,0.0,-
664,Zapatilla Lona Urbana Negro Hombre Deli Acordonada Moda,DELI,9.300,https://articulo.mercadolibre.com.ar/MLA-922481485-zapatilla-lona-urbana-negro-hombre-deli-acordonada-moda-_JM#position=17&search_layout=grid&type=item&tracking_id=f43cbb76-655e-433c-a55e-a0b9d4796867,https://http2.mlstatic.com/D_NQ_NP_610942-MLA50691602447_072022-W.jpg,4.3,(86)
665,Zapatillas Topper C Tennis X Forcer Kids Bl/mn,TOPPER,21.950,https://articulo.mercadolibre.com.ar/MLA-861760381-zapatillas-topper-c-tennis-x-forcer-kids-blmn-_JM#position=18&search_layout=grid&type=item&tracking_id=f43cbb76-655e-433c-a55e-a0b9d4796867,https://http2.mlstatic.com/D_NQ_NP_755238-MLA42216838045_062020-W.jpg,4.8,(61)
666,Zapatilla Deportiva Gris Hombre Bandolv22 Atomik,ATOMIK,14.990,https://articulo.mercadolibre.com.ar/MLA-1123156349-zapatilla-deportiva-gris-hombre-bandolv22-atomik-_JM#position=19&search_layout=grid&type=item&tracking_id=f43cbb76-655e-433c-a55e-a0b9d4796867,https://http2.mlstatic.com/D_NQ_NP_751183-MLA49064492883_022022-W.jpg,4.2,(176)
667,Zapatillas Jaguar Oficial Art. #935 27 Al 33,JAGUAR,11.185,https://articulo.mercadolibre.com.ar/MLA-1394395866-zapatillas-jaguar-oficial-art-935-27-al-33-_JM#position=20&search_layout=grid&type=item&tracking_id=f43cbb76-655e-433c-a55e-a0b9d4796867,https://http2.mlstatic.com/D_NQ_NP_751350-MLA72265967854_102023-W.jpg,4.7,(30)
668,Zapatilla Lona Urbana Negro Deli Acordonada Moda Económica,,7.900,https://articulo.mercadolibre.com.ar/MLA-1262607230-zapatilla-lona-urbana-negro-deli-acordonada-moda-economica-_JM#position=21&search_layout=grid&type=item&tracking_id=f43cbb76-655e-433c-a55e-a0b9d4796867,https://http2.mlstatic.com/D_NQ_NP_806256-MLA52624256240_112022-W.jpg,4.5,(48)
669,Zapatilla Hombre Urbana Con Abrojo Base Antideslizante,,21.500,https://articulo.mercadolibre.com.ar/MLA-1101171896-zapatilla-hombre-urbana-con-abrojo-base-antideslizante-_JM#position=22&search_layout=grid&type=item&tracking_id=f43cbb76-655e-433c-a55e-a0b9d4796867,https://http2.mlstatic.com/D_NQ_NP_620544-MLA47345776781_092021-W.jpg,4.1,(28)
670,Zapatilla De Mujer Lacoste Carnaby Piqué 745sfa0021082,LACOSTE,105.000,https://articulo.mercadolibre.com.ar/MLA-1454478412-zapatilla-de-mujer-lacoste-carnaby-pique-745sfa0021082-_JM#position=23&search_layout=grid&type=item&tracking_id=f43cbb76-655e-433c-a55e-a0b9d4796867,https://http2.mlstatic.com/D_NQ_NP_903470-MLA70561475895_072023-W.jpg,4.8,(13)
671,Zapatilla Blanco John Foos 182 All Night White,JOHN FOOS,53.999,https://articulo.mercadolibre.com.ar/MLA-919150114-zapatilla-blanco-john-foos-182-all-night-white-_JM#position=24&search_layout=grid&type=item&tracking_id=f43cbb76-655e-433c-a55e-a0b9d4796867,https://http2.mlstatic.com/D_NQ_NP_662966-MLA49926913861_052022-W.jpg,4.8,(334)
672,Zapatilla Agatha Becca Mujer Hombre Unisex Livianas Full,BECCA SHOES,39.999,https://articulo.mercadolibre.com.ar/MLA-1465978702-zapatilla-agatha-becca-mujer-hombre-unisex-livianas-full-_JM#position=25&search_layout=grid&type=item&tracking_id=f43cbb76-655e-433c-a55e-a0b9d4796867,https://http2.mlstatic.com/D_NQ_NP_622912-MLA69142264797_042023-W.jpg,3.1,(19)
673,Zapatillas Tonificadoras Mujer Adelgaza Caminando Riot 2026,RIOT,29.690,https://articulo.mercadolibre.com.ar/MLA-916586496-zapatillas-tonificadoras-mujer-adelgaza-caminando-riot-2026-_JM#position=26&search_layout=grid&type=item&tracking_id=f43cbb76-655e-433c-a55e-a0b9d4796867,https://http2.mlstatic.com/D_NQ_NP_801777-MLA48063979851_102021-W.jpg,4.6,(215)
674,Zapatillas Jaguar Oficial Art. #907 27 Al 33 Niños,JAGUAR,7.780,https://articulo.mercadolibre.com.ar/MLA-820403660-zapatillas-jaguar-oficial-art-907-27-al-33-ninos-_JM#position=27&search_layout=grid&type=item&tracking_id=f43cbb76-655e-433c-a55e-a0b9d4796867,https://http2.mlstatic.com/D_NQ_NP_777364-MLA32570864417_102019-W.jpg,4.6,(478)
675,Zapatillas Bibi Nene Livianas Colores Roller Niños Rimini,BIBI,24.999,https://articulo.mercadolibre.com.ar/MLA-1118546497-zapatillas-bibi-nene-livianas-colores-roller-ninos-rimini-_JM#position=28&search_layout=grid&type=item&tracking_id=f43cbb76-655e-433c-a55e-a0b9d4796867,https://http2.mlstatic.com/D_NQ_NP_918658-MLA52443920541_112022-W.jpg,4.9,(187)
676,Zapatilla Niños Niñas Nena Nene Bebe 20 Al 34 Elastizada,PROWESS,8.490,https://articulo.mercadolibre.com.ar/MLA-1134977262-zapatilla-ninos-ninas-nena-nene-bebe-20-al-34-elastizada-_JM#position=29&search_layout=grid&type=item&tracking_id=f43cbb76-655e-433c-a55e-a0b9d4796867,https://http2.mlstatic.com/D_NQ_NP_846849-MLA52333479380_112022-W.jpg,4.5,(1244)
677,Zapatillas Deportivas Mujer Dama Jaguar 3055-64 Luminares,JAGUAR,26.870,https://articulo.mercadolibre.com.ar/MLA-1384849229-zapatillas-deportivas-mujer-dama-jaguar-3055-64-luminares-_JM#position=30&search_layout=grid&type=item&tracking_id=f43cbb76-655e-433c-a55e-a0b9d4796867,https://http2.mlstatic.com/D_NQ_NP_688403-MLA72737195692_112023-W.jpg,4.8,(33)
678,Zapatillas Jaguar Oficial Deportiva Art. #9341  40 Al 45,JAGUAR,26.575,https://articulo.mercadolibre.com.ar/MLA-1369937045-zapatillas-jaguar-oficial-deportiva-art-9341-40-al-45-_JM#position=31&search_layout=grid&type=item&tracking_id=f43cbb76-655e-433c-a55e-a0b9d4796867,https://http2.mlstatic.com/D_NQ_NP_951587-MLA72265908456_102023-W.jpg,4.6,(64)
679,Zapatillas Blancas Mujer Urbana Anatomica Dubay Comoda Moda,ARAQUINA,41.996,https://articulo.mercadolibre.com.ar/MLA-1512826912-zapatillas-blancas-mujer-urbana-anatomica-dubay-comoda-moda-_JM#position=32&search_layout=grid&type=item&tracking_id=f43cbb76-655e-433c-a55e-a0b9d4796867,https://http2.mlstatic.com/D_NQ_NP_872471-MLA71779294148_092023-W.jpg,4.8,(14)
680,Zapatillas Mujer Wilson - Slice 2 Clay - Tenis,WILSON,46.499,https://articulo.mercadolibre.com.ar/MLA-1373551152-zapatillas-mujer-wilson-slice-2-clay-tenis-_JM#position=33&search_layout=grid&type=item&tracking_id=f43cbb76-655e-433c-a55e-a0b9d4796867,https://http2.mlstatic.com/D_NQ_NP_868981-MLA71955457053_092023-W.jpg,4.6,(31)
681,Zapatilla Urbana Hombre Canvas Original Baja Tramada,CANVAS,26.500,https://articulo.mercadolibre.com.ar/MLA-851075619-zapatilla-urbana-hombre-canvas-original-baja-tramada-_JM#position=34&search_layout=grid&type=item&tracking_id=f43cbb76-655e-433c-a55e-a0b9d4796867,https://http2.mlstatic.com/D_NQ_NP_798962-MLA44037824466_112020-W.jpg,4.5,(27)
682,Zapatilla Lona Urbana Hombre Deli Acordonada Moda,DELI,9.300,https://articulo.mercadolibre.com.ar/MLA-922477798-zapatilla-lona-urbana-hombre-deli-acordonada-moda-_JM#position=35&search_layout=grid&type=item&tracking_id=f43cbb76-655e-433c-a55e-a0b9d4796867,https://http2.mlstatic.com/D_NQ_NP_778850-MLA50691599385_072022-W.jpg,4.5,(102)
683,Zapatillas Goodyear Hombre Trekking Waterproof Art 8741,GOODYEAR,69.999,https://articulo.mercadolibre.com.ar/MLA-1376191801-zapatillas-goodyear-hombre-trekking-waterproof-art-8741-_JM#position=36&search_layout=grid&type=item&tracking_id=f43cbb76-655e-433c-a55e-a0b9d4796867,https://http2.mlstatic.com/D_NQ_NP_610958-MLA70347791778_072023-W.jpg,4.7,(23)
684,Zapatillas Fangio Boxes,,19.999,https://articulo.mercadolibre.com.ar/MLA-1373248007-zapatillas-fangio-boxes-_JM#position=37&search_layout=grid&type=item&tracking_id=f43cbb76-655e-433c-a55e-a0b9d4796867,https://http2.mlstatic.com/D_NQ_NP_948514-MLA70004942837_062023-W.jpg,4.7,(3)
685,Zapatilla Atomik Nena Niños Niñas Beta. Muy Livianas! ,ATOMIK,16.879,https://articulo.mercadolibre.com.ar/MLA-1122393329-zapatilla-atomik-nena-ninos-ninas-beta-muy-livianas-_JM#position=38&search_layout=grid&type=item&tracking_id=f43cbb76-655e-433c-a55e-a0b9d4796867,https://http2.mlstatic.com/D_NQ_NP_866630-MLA71007430976_082023-W.jpg,4.8,(12)
686,Zapatillas Topper C Training Ultralight Ii Mesh Hombre Ng Ng,TOPPER,25.499,https://articulo.mercadolibre.com.ar/MLA-931178004-zapatillas-topper-c-training-ultralight-ii-mesh-hombre-ng-ng-_JM#position=39&search_layout=grid&type=item&tracking_id=f43cbb76-655e-433c-a55e-a0b9d4796867,https://http2.mlstatic.com/D_NQ_NP_994060-MLA47541954057_092021-W.jpg,4.7,(19)
687,Zapatillas Jaguar Oficial Art. #716 38 Al 44 - Gamati,JAGUAR,11.285,https://articulo.mercadolibre.com.ar/MLA-1386709963-zapatillas-jaguar-oficial-art-716-38-al-44-gamati-_JM#position=40&search_layout=grid&type=item&tracking_id=f43cbb76-655e-433c-a55e-a0b9d4796867,https://http2.mlstatic.com/D_NQ_NP_741387-MLA71542194983_092023-W.jpg,4.5,(15)
688,Zapatillas Botines Papi Futbol Hockey Cesped Sintetico Botin,TUNNING,15.570,https://articulo.mercadolibre.com.ar/MLA-1154137339-zapatillas-botines-papi-futbol-hockey-cesped-sintetico-botin-_JM#position=41&search_layout=grid&type=item&tracking_id=f43cbb76-655e-433c-a55e-a0b9d4796867,https://http2.mlstatic.com/D_NQ_NP_911433-MLA72760833941_112023-W.jpg,4.4,(100)
689,Zapatillas De Lona Jaguar Oficial Art. #128 27 Al 33 Niños ,JAGUAR,5.890,https://articulo.mercadolibre.com.ar/MLA-933476794-zapatillas-de-lona-jaguar-oficial-art-128-27-al-33-ninos-_JM#position=42&search_layout=grid&type=item&tracking_id=f43cbb76-655e-433c-a55e-a0b9d4796867,https://http2.mlstatic.com/D_NQ_NP_949467-MLA70633658385_072023-W.jpg,4.7,(232)
690,Zapatillas Jaguar Oficial Deportiva Art. #9323 35 Al 40,JAGUAR,28.765,https://articulo.mercadolibre.com.ar/MLA-1332790877-zapatillas-jaguar-oficial-deportiva-art-9323-35-al-40-_JM#position=43&search_layout=grid&type=item&tracking_id=f43cbb76-655e-433c-a55e-a0b9d4796867,https://http2.mlstatic.com/D_NQ_NP_750213-MLA72265968072_102023-W.jpg,4.5,(174)
691,Zapatillas Alexander Mcqueen Negras Talón Blanco Calzado,ALEXANDER MCQUEEN,23.000,https://articulo.mercadolibre.com.ar/MLA-1127929511-zapatillas-alexander-mcqueen-negras-talon-blanco-calzado-_JM#position=44&search_layout=grid&type=item&tracking_id=f43cbb76-655e-433c-a55e-a0b9d4796867,https://http2.mlstatic.com/D_NQ_NP_918648-MLA52897780166_122022-W.jpg,4.4,(50)
692,Zapatillas Footy Frozen Pop Destiny Disney Luz Led Niñas,FOOTY,22.399,https://articulo.mercadolibre.com.ar/MLA-924336174-zapatillas-footy-frozen-pop-destiny-disney-luz-led-ninas-_JM#position=45&search_layout=grid&type=item&tracking_id=f43cbb76-655e-433c-a55e-a0b9d4796867,https://http2.mlstatic.com/D_NQ_NP_975936-MLA50999648387_082022-W.jpg,4.6,(312)
693,Zapatillas Nene Niños Jaguar 20 Al 33 Elastizada #908,JAGUAR,7.670,https://articulo.mercadolibre.com.ar/MLA-1287081485-zapatillas-nene-ninos-jaguar-20-al-33-elastizada-908-_JM#position=46&search_layout=grid&type=item&tracking_id=f43cbb76-655e-433c-a55e-a0b9d4796867,https://http2.mlstatic.com/D_NQ_NP_945884-MLA52989936599_122022-W.jpg,4.5,(39)
694,Zapatilla John Foos 184 Botita Clásica Negra. Dist Oficial ,JOHN FOOS,42.499,https://articulo.mercadolibre.com.ar/MLA-935259537-zapatilla-john-foos-184-botita-clasica-negra-dist-oficial-_JM#position=47&search_layout=grid&type=item&tracking_id=f43cbb76-655e-433c-a55e-a0b9d4796867,https://http2.mlstatic.com/D_NQ_NP_778385-MLA47180618672_082021-W.jpg,4.9,(71)
695,Zapatillas Addnice Nenas Deportivas Urbanas 29 Al 34,ADDNICE,26.999,https://articulo.mercadolibre.com.ar/MLA-1109851218-zapatillas-addnice-nenas-deportivas-urbanas-29-al-34-_JM#position=48&search_layout=grid&type=item&tracking_id=f43cbb76-655e-433c-a55e-a0b9d4796867,https://http2.mlstatic.com/D_NQ_NP_615114-MLA72739774979_112023-W.jpg,4.6,(33)
696,Zapatillas Via Marte Mujer Importadas Plataforma Hot Rimini,VIA MARTE,38.990,https://articulo.mercadolibre.com.ar/MLA-883039085-zapatillas-via-marte-mujer-importadas-plataforma-hot-rimini-_JM#position=49&search_layout=grid&type=item&tracking_id=f43cbb76-655e-433c-a55e-a0b9d4796867,https://http2.mlstatic.com/D_NQ_NP_997383-MLA72964800354_112023-W.jpg,4.8,(46)
697,Zapatillas Skul Hombre Mujer Livianas Estilo Skater Full,BECCA SHOES,49.999,https://articulo.mercadolibre.com.ar/MLA-1395706333-zapatillas-skul-hombre-mujer-livianas-estilo-skater-full-_JM#position=50&search_layout=grid&type=item&tracking_id=f43cbb76-655e-433c-a55e-a0b9d4796867,https://http2.mlstatic.com/D_NQ_NP_709064-MLA72741996597_112023-W.jpg,0.0,-
698,Zapatillas De Nenas Niñas Urbanas Cool Heyday 27-34 (164) ,HEYDAY,8.990,https://articulo.mercadolibre.com.ar/MLA-923958358-zapatillas-de-nenas-ninas-urbanas-cool-heyday-27-34-164-_JM#position=51&search_layout=grid&type=item&tracking_id=f43cbb76-655e-433c-a55e-a0b9d4796867,https://http2.mlstatic.com/D_NQ_NP_912487-MLA54945724474_042023-W.jpg,4.6,(75)
699,Zapatilla Azul Atomik Textil Hombre Bandoli22 ,ATOMIK,14.990,https://articulo.mercadolibre.com.ar/MLA-1133877286-zapatilla-azul-atomik-textil-hombre-bandoli22-_JM#position=52&search_layout=grid&type=item&tracking_id=f43cbb76-655e-433c-a55e-a0b9d4796867,https://http2.mlstatic.com/D_NQ_NP_824968-MLA49730622155_042022-W.jpg,4.2,(71)
700,Zapatillas De Hombre Mujer Urbanas Tipo Van Comoda Liviana,MARTA SIXTO,17.990,https://articulo.mercadolibre.com.ar/MLA-1392339617-zapatillas-de-hombre-mujer-urbanas-tipo-van-comoda-liviana-_JM#position=53&search_layout=grid&type=item&tracking_id=f43cbb76-655e-433c-a55e-a0b9d4796867,https://http2.mlstatic.com/D_NQ_NP_709364-MLA72257604457_102023-W.jpg,4.4,(16)
701,Zapatillas Hombre Atomik Sublime Deportiva Livianas Cordones,ATOMIK,16.900,https://articulo.mercadolibre.com.ar/MLA-1362445983-zapatillas-hombre-atomik-sublime-deportiva-livianas-cordones-_JM#position=54&search_layout=grid&type=item&tracking_id=f43cbb76-655e-433c-a55e-a0b9d4796867,https://http2.mlstatic.com/D_NQ_NP_687366-MLA54360785626_032023-W.jpg,0.0,-
702,Zapatillas Jaguar Oficial Deportiva Art. #9327 39 Al 45,JAGUAR,27.280,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=AbmRQL3CJsxfV8vbQXKSW%2BijAfeuIDZFiQBH3zTiWZY14E79GFx8%2FMPmyjL%2FIDOD%2BfdsOV8g9wDWzrqhU6tkt1vCZeqRfjZwClMvPQJ44IeJVexCwJ5hkXkLr0DUdCBLUO81%2BanON1pJ1T4YZb%2FAeTQctrGBR16UhIBzpPoUtlcJoUGx9BDkN8dryTuZwN8%2B3UvzKUoy8X%2BfDZM2i6SwWRgOXOKvok3kONC9ulK4snvXYtjtxwKE6LfN5g4QVglpXjrUd9kGopcTLTLbLYWb2%2FI1SBZRluKLs6UTfv2Zw5%2BFbG1fe2oXEWmh4146zq5UAJihSSfeGNm%2FB9DJv%2BBE2SigdhBggvoQvknBzVK4KZUFpOW2EDqIXsmK8Ot7WQItlJ57KK3cAKizYA5dDuDB2eOdDNXLkoIOzCwvEtH55wqpP1Co4NPbXsBsDnDfAv%2F2D97I%2FDnxlW8o6JBo4impcYOLkY9HfXzKP9fOqj9LQWjeqwYIylDH2D%2FPmpBjbwCpDKPpVfXb39KPiEXjIOSXPTPFrl6An%2B8n44MK%2FXkBMMJOeQCsoiyn1kn5vXdjSIEFMCRrGOoVasYTK0Ye5a4hgPvIiT7cXJCpDOl3YYvWAuh%2FZpy%2FfaTQ6wLyebdkqnCfLlSTk2ZUe147lOa%2BY0OpJIfb0Y1UPqTU9PSApcSn8yPuLh5VnXCSE7FsVYUESlcaRX1Ez7SyDcl25qjMNAbftEy9&e=mclics%2Fdifferential-cvr-factor%2B29495%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,https://http2.mlstatic.com/D_NQ_NP_971355-MLA72265829680_102023-W.jpg,4.6,(679)
703,Zapatillas Mujer Livianas Comodas Skate Urbanas Dunker Moda,ARAQUINA,31.999,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=j80KhDwUWh3vtYA318bBBAuGHHHyjyksCyaSJXlwOr04tJUDrZKO%2BESLqwwpLoGGOiQUjGSUxOl87Wk%2F2Rd1Fle6N%2Bi8krNVxqoW7WI8McAZ4I8D35QkLl%2FKpw4ZO8xhSmL09CEyKYKhwz2G2dePQxbitIXI9C09htVpKKzEOc7IGcmO7puCYX1UzW9wnlkpT7gXpVhPvuN7ZEohono295t1QCcArd1kyS7vpxnayR1AZpEB81D6SPMuQ4P%2FuJQfv2YsNTpLPCLDEyGZCUhy0GTnUSVGEFv60SWMSvbYqcC0dMniy%2BhvElbAhQo3p14QG%2FGiZj%2FggGEnz0TQLcM1CLC1yBleA85gRQxlSwyQIMetgamkOYIgL6fF%2FaRy2JjOoPJPNH%2F13mErvznCZ8HnKgupQNUgfiRV%2F6LrfMG9dHQdGbrObSuGPfvc%2Bsk21DgBRnCyb%2BZyTLe1%2FyLjLlT4NNzFGEMIwIGKJWof%2Fit78KNokhzJrUs3uaKbyyo17W9jMiihGMjWRm%2FRTrYL1LAMggcdcjq95KkTV8Z%2BbOgE3I9FTa6jdNGrBmSacEIIByWLrJNVcjwUIpI3p55QyGukBJkMIv0TrO1dOBX9NpkuCTQMtg4RRm8GIjMXRM%2B0LS%2BVpphT8b60cjVk7QoP89vNIkysdSZP%2BFuC4C8mkkh3IWvbXCRXoLyXF5hjHbi%2FOw9dY%2B6fKopaYDEVXyGqCDQAIo0EoZ5EVTXL&e=mclics%2Fdifferential-cvr-factor%2B29495%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,https://http2.mlstatic.com/D_NQ_NP_736735-MLA71547951289_092023-W.jpg,3.9,(23)
