;title;price;post link;image link;review;review amount
1642;Zapatillas Atomik Casual Cordon Astra Niño 2 Solo Deportes;24.190;https://articulo.mercadolibre.com.ar/MLA-1384465719-zapatillas-atomik-casual-cordon-astra-nino-2-solo-deportes-_JM#position=31&search_layout=grid&type=item&tracking_id=36f08fbb-ec4f-41a3-9722-292e13a3a5b3;https://http2.mlstatic.com/D_NQ_NP_940497-MLA71273058661_082023-W.jpg;-;-
1643;Zapatillas Economicas Mujer Urbanas Casuales Baratas G&g;7.084;https://articulo.mercadolibre.com.ar/MLA-1391749626-zapatillas-economicas-mujer-urbanas-casuales-baratas-gg-_JM#position=32&search_layout=grid&type=item&tracking_id=36f08fbb-ec4f-41a3-9722-292e13a3a5b3;https://http2.mlstatic.com/D_NQ_NP_863565-MLA70902427710_082023-W.jpg;4.3;(94)
1644;Zapatillas Le Coq Sportif Lcs R850 Winter Craft Negro Hombre;47.069;https://articulo.mercadolibre.com.ar/MLA-1389388433-zapatillas-le-coq-sportif-lcs-r850-winter-craft-negro-hombre-_JM#position=33&search_layout=grid&type=item&tracking_id=36f08fbb-ec4f-41a3-9722-292e13a3a5b3;https://http2.mlstatic.com/D_NQ_NP_827449-MLA71879807299_092023-W.jpg;-;-
1645;Zapatillas Addnice Los Angeles Flow Niño Roja Solo Deportes;18.899;https://articulo.mercadolibre.com.ar/MLA-1390358161-zapatillas-addnice-los-angeles-flow-nino-roja-solo-deportes-_JM#position=34&search_layout=grid&type=item&tracking_id=36f08fbb-ec4f-41a3-9722-292e13a3a5b3;https://http2.mlstatic.com/D_NQ_NP_846263-MLA71941857606_092023-W.jpg;5.0;(2)
1646;Zapatilla Urbana De Cuero Negra Mujer Beira Rio;14.433;https://articulo.mercadolibre.com.ar/MLA-1386717019-zapatilla-urbana-de-cuero-negra-mujer-beira-rio-_JM#position=35&search_layout=grid&type=item&tracking_id=36f08fbb-ec4f-41a3-9722-292e13a3a5b3;https://http2.mlstatic.com/D_NQ_NP_657334-MLA71204600030_082023-W.jpg;5.0;(5)
1647;Topper Zapatillas Hombre - X Forcer Bx;29.749;https://articulo.mercadolibre.com.ar/MLA-1137539501-topper-zapatillas-hombre-x-forcer-bx-_JM#position=36&search_layout=grid&type=item&tracking_id=36f08fbb-ec4f-41a3-9722-292e13a3a5b3;https://http2.mlstatic.com/D_NQ_NP_681280-MLA49973068470_052022-W.jpg;4.8;(13)
1648;Zapatillas Kioshi Bokeh Full Negro #35 Al #45;16.899;https://articulo.mercadolibre.com.ar/MLA-1491231304-zapatillas-kioshi-bokeh-full-negro-35-al-45-_JM#position=37&search_layout=grid&type=item&tracking_id=36f08fbb-ec4f-41a3-9722-292e13a3a5b3;https://http2.mlstatic.com/D_NQ_NP_747234-MLA71450335151_092023-W.jpg;4.5;(2)
1649;Zapatillas Under Armour Charged Slight Hombre 3025920-001;48.420;https://articulo.mercadolibre.com.ar/MLA-1338224914-zapatillas-under-armour-charged-slight-hombre-3025920-001-_JM#position=38&search_layout=grid&type=item&tracking_id=36f08fbb-ec4f-41a3-9722-292e13a3a5b3;https://http2.mlstatic.com/D_NQ_NP_901370-MLA53660781381_022023-W.jpg;5.0;(1)
1650;Zapatilla Deportiva Niño Niña Nene Nena Wake 72. Pack X2 !!!;19.889;https://articulo.mercadolibre.com.ar/MLA-1417031300-zapatilla-deportiva-nino-nina-nene-nena-wake-72-pack-x2--_JM#position=39&search_layout=grid&type=item&tracking_id=36f08fbb-ec4f-41a3-9722-292e13a3a5b3;https://http2.mlstatic.com/D_NQ_NP_773710-MLA69413040244_052023-W.jpg;-;-
1651;Zapatillas All Terra Articulo Smith Urbanas;10.159;https://articulo.mercadolibre.com.ar/MLA-824896047-zapatillas-all-terra-articulo-smith-urbanas-_JM#position=40&search_layout=grid&type=item&tracking_id=36f08fbb-ec4f-41a3-9722-292e13a3a5b3;https://http2.mlstatic.com/D_NQ_NP_661933-MLA32854472710_112019-W.jpg;4.5;(74)
1652;Zapatillas Jaguar Mujer Hombre Puntera Lona;11.950;https://articulo.mercadolibre.com.ar/MLA-628877651-zapatillas-jaguar-mujer-hombre-puntera-lona-_JM#position=41&search_layout=grid&type=item&tracking_id=36f08fbb-ec4f-41a3-9722-292e13a3a5b3;https://http2.mlstatic.com/D_NQ_NP_759296-MLA50020244232_052022-W.jpg;4.6;(29)
1653;Zapatillas Head Outdoor Fitz Roy Hombre Ng Gr Tienda Oficial;23.099;https://articulo.mercadolibre.com.ar/MLA-1371503307-zapatillas-head-outdoor-fitz-roy-hombre-ng-gr-tienda-oficial-_JM#position=42&search_layout=grid&type=item&tracking_id=36f08fbb-ec4f-41a3-9722-292e13a3a5b3;https://http2.mlstatic.com/D_NQ_NP_993554-MLA69840258546_062023-W.jpg;-;-
1654;Zapatillas Piccadilly Facistis Fascite Plantilla Confort;42.999;https://articulo.mercadolibre.com.ar/MLA-1384868005-zapatillas-piccadilly-facistis-fascite-plantilla-confort-_JM#position=43&search_layout=grid&type=item&tracking_id=36f08fbb-ec4f-41a3-9722-292e13a3a5b3;https://http2.mlstatic.com/D_NQ_NP_899293-MLA71454125883_092023-W.jpg;4.5;(6)
1655;Zapatilla Jaguar Deportiva  Hombre Suela Ultraliviana;21.180;https://articulo.mercadolibre.com.ar/MLA-783688343-zapatilla-jaguar-deportiva-hombre-suela-ultraliviana-_JM#position=44&search_layout=grid&type=item&tracking_id=36f08fbb-ec4f-41a3-9722-292e13a3a5b3;https://http2.mlstatic.com/D_NQ_NP_822812-MLA69743929846_062023-W.jpg;4.6;(47)
1656;Zapatillas Jaguar Oficial Colegial Art #520 27 Al 33 Niños;6.850;https://articulo.mercadolibre.com.ar/MLA-1129542579-zapatillas-jaguar-oficial-colegial-art-520-27-al-33-ninos-_JM#position=45&search_layout=grid&type=item&tracking_id=36f08fbb-ec4f-41a3-9722-292e13a3a5b3;https://http2.mlstatic.com/D_NQ_NP_748633-MLA72329531187_102023-W.jpg;4.6;(274)
1657;Zapatillas Sergio Tacchini Urbanas Mujer Dama Art 8735;38.999;https://articulo.mercadolibre.com.ar/MLA-1120823010-zapatillas-sergio-tacchini-urbanas-mujer-dama-art-8735-_JM#position=46&search_layout=grid&type=item&tracking_id=36f08fbb-ec4f-41a3-9722-292e13a3a5b3;https://http2.mlstatic.com/D_NQ_NP_876978-MLA71590768402_092023-W.jpg;4.0;(3)
1658;Zapatillas De Nenas Niñas Urbanas Cool Heyday 27-34 (164) ;7.990;https://articulo.mercadolibre.com.ar/MLA-923958358-zapatillas-de-nenas-ninas-urbanas-cool-heyday-27-34-164-_JM#position=47&search_layout=grid&type=item&tracking_id=36f08fbb-ec4f-41a3-9722-292e13a3a5b3;https://http2.mlstatic.com/D_NQ_NP_912487-MLA54945724474_042023-W.jpg;4.6;(57)
1659;Zapatillas Addnice Moda Shanghai Niña Ng Va Tienda Oficial;21.299;https://articulo.mercadolibre.com.ar/MLA-1383984263-zapatillas-addnice-moda-shanghai-nina-ng-va-tienda-oficial-_JM#position=48&search_layout=grid&type=item&tracking_id=36f08fbb-ec4f-41a3-9722-292e13a3a5b3;https://http2.mlstatic.com/D_NQ_NP_939012-MLA71200811631_082023-W.jpg;-;-
1660;Zapatillas Detroit Luxor Reflex Urbanas Hombre Mujer Negras;17.900;https://articulo.mercadolibre.com.ar/MLA-1125717801-zapatillas-detroit-luxor-reflex-urbanas-hombre-mujer-negras-_JM#position=49&search_layout=grid&type=item&tracking_id=36f08fbb-ec4f-41a3-9722-292e13a3a5b3;https://http2.mlstatic.com/D_NQ_NP_637733-MLA51403230241_092022-W.jpg;4.5;(35)
1661;Zapatillas Topper Duke 0609 Mark 6 Csi;29.819;https://articulo.mercadolibre.com.ar/MLA-1132639157-zapatillas-topper-duke-0609-mark-6-csi-_JM#position=50&search_layout=grid&type=item&tracking_id=36f08fbb-ec4f-41a3-9722-292e13a3a5b3;https://http2.mlstatic.com/D_NQ_NP_893383-MLA49695173233_042022-W.jpg;-;-
1662;Zapatillas Reebok Club C 85 Kids Niños Moda Blanco;50.999;https://articulo.mercadolibre.com.ar/MLA-1520473412-zapatillas-reebok-club-c-85-kids-ninos-moda-blanco-_JM#position=51&search_layout=grid&type=item&tracking_id=36f08fbb-ec4f-41a3-9722-292e13a3a5b3;https://http2.mlstatic.com/D_NQ_NP_920342-MLA71920866784_092023-W.jpg;-;-
1663;Topper Warp Mujer Adultos;36.042;https://www.mercadolibre.com.ar/zapatillas-para-mujer-topper-warp-color-rosa-adulto-35-ar/p/MLA19787118?pdp_filters=category:MLA109027#searchVariation=MLA19787118&position=4&search_layout=grid&type=product&tracking_id=36f08fbb-ec4f-41a3-9722-292e13a3a5b3;https://http2.mlstatic.com/D_NQ_NP_996665-MLA52319617171_112022-W.jpg;4.7;(59)
1664;Zapatilla De Hombre Lacoste 43cma0048;52.000;https://articulo.mercadolibre.com.ar/MLA-1390176787-zapatilla-de-hombre-lacoste-43cma0048-_JM#position=52&search_layout=grid&type=item&tracking_id=36f08fbb-ec4f-41a3-9722-292e13a3a5b3;https://http2.mlstatic.com/D_NQ_NP_614615-MLA72309470267_102023-W.jpg;5.0;(2)
1665;Puma Flyer Runner ADP Hombre Adultos;38.299;https://www.mercadolibre.com.ar/zapatillas-para-hombre-puma-flyer-runner-adp-color-negroblanco-adulto-40-ar/p/MLA19045092?pdp_filters=category:MLA109027#searchVariation=MLA19045092&position=5&search_layout=grid&type=product&tracking_id=36f08fbb-ec4f-41a3-9722-292e13a3a5b3;https://http2.mlstatic.com/D_NQ_NP_940457-MLA49461169782_032022-W.jpg;4.5;(15)
1666;Zapatillas Topper Modelo Running Split - Color Azul Oscuro;30.990;https://articulo.mercadolibre.com.ar/MLA-1376232405-zapatillas-topper-modelo-running-split-color-azul-oscuro-_JM#position=53&search_layout=grid&type=item&tracking_id=36f08fbb-ec4f-41a3-9722-292e13a3a5b3;https://http2.mlstatic.com/D_NQ_NP_610967-MLA70374460801_072023-W.jpg;-;-
1667;Topper Zapatillas Hombre - X Forcer Ar;28.559;https://articulo.mercadolibre.com.ar/MLA-867706105-topper-zapatillas-hombre-x-forcer-ar-_JM#position=54&search_layout=grid&type=item&tracking_id=36f08fbb-ec4f-41a3-9722-292e13a3a5b3;https://http2.mlstatic.com/D_NQ_NP_655994-MLA42630079431_072020-W.jpg;4.7;(112)
1668;Zapatillas De Mujer Hombre Gerona Unisex Comodas;49.999;https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=vjN4qgm8NtAoGpYzS8mxfGGt%2FMCkLfPEM2oDLjiYf9vvPhHWukaL3zj1uqpZSTAk7vb4Ro6bHR8nr2jXCIl47HLHR0iuuZV62kb3s0ii2cMs1%2F2DaBMFeQfklH5fguXZ%2BikcO4KMusa2P%2Fp2Q%2B1iq7eDZ891yLbEdAYa7mtj8RT%2FFMezLUbHGExOB7uMrqGfjUNz8xp5q4WWZ4heNZIp6ma3nGpy1tbjwrp2tEj50aw1q%2F%2BQH2Mg6w4akvsEbABqzKxluPXTOrREtvd2p8Sc4nZL%2BqMHKgsYF0PLrFP4gAKYtTiEE3Nr2JxEr9iAjjAm9PiHbDp7lVH11%2F72u5RTO6eEJaW6GqB12y3M2xxxqlW2zShXQLmSoYeT4jDFZRtm93hEc0uazvx%2FjT0ZQmixBPCWZ2adnZRyQld%2Bb1nHh8mZd2CzGWWKhX9yGpJdOOrQ1Gdw86tsm0YCVarM6Q1L0udWiBIUAg4rrK9TxPgG6wwBP3iAO%2BhvhTFpWmHc4KFHyZYAVvC4iZ5CuZU%2BfIVBn6WVPJDsgA5Vd8bew80s3vRKjagg090uVa1%2FJ%2FTOkUkm7vQEHMEIx6oez1mBJEFYSMQ%2FlyPbNxmHgWvgikQKoRYjP0S4yYk31ob9Hgo1rU3Qp3BNAFoD7Bwwviqrp4UOZOBTow5TzyUYyNNJGxOKhoBBX6Uf5wdQ1tI3gOVmYgSGqV61agAiTb5Q7w%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2B16026%2Cmclics%2Fshow-pads-search-list%2B5146%2Cmclics%2Fshow-pads-global%2B5176&rb=x;https://http2.mlstatic.com/D_NQ_NP_919354-MLA71103416923_082023-W.jpg;4.5;(35)
1669;Zapatillas Mujer Blanca Deportivas Anatomica Maceo Livianas;24.999;https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=28JMdxUX96NTCJWj7gp3Boua6oHiTFI2Agf0Cpc6x8hEq4hQyaxeIEHs%2BfXCTl7PkTPYC4qK6Ar%2FRJXgjkzJCxuA%2BLBIL6Ujv%2FY%2BvZw1b1Spr12ZOkQNqEVHZPDmODo8xRBP3szMcpp%2F3trQPhrr8TFIwBysMdJcYm940JxYsW5PClV0LKCmOZtTJvIa5NqLPb1m4hkdlzJvFFhyZ6Yzb5ck8ybomheQbz%2BX1qdwK2RgCD4Z%2B65mQL2pbAFm3Dnx5ktGXQEEYVuEFpAqHEXgp2f%2Bv8jn46oJL19IeazzqB%2FrJ4HQl0yj3pQ%2BtodGLhapjGZWydYhHzSfGwQdRc8WeaUnc3ihEi7mmHBALBa6YEaFb4lotIevWC0O%2FznQPIQCBlr4PDBk7ACGxtQrjAiose7G4Sb4iBjlLMrvC0694z3Dlt3HVOE1MgOBmr%2F%2FYLMYSqiQKT98lVqYxjL6jMHSnqzc3jGwKdMulYCP5mw3cLZcM1a%2Bu1RdhYa0RKiElIMRiksCqOD9PwGNVzpe2bRbOdvlBVEs3YBAFtODJZJufslUwT5uDLGYA%2BRr9W4pA4h2C2305XjGPrEEf8SflPZREqfylW0hK0arsc1Ds3CSXxPTIaFm0woO2M%2By%2FV7gx297fhFj59XjIF9fDdGU1ljcrBBCU2VsKHVjLnQAuF7XXKKu4RvZ%2FvfYZXn1ZtmIijgfCWXfma2VzGsFJ%2BlvtYWfM1OiCgzdGS8%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2B16026%2Cmclics%2Fshow-pads-search-list%2B5146%2Cmclics%2Fshow-pads-global%2B5176&rb=x;https://http2.mlstatic.com/D_NQ_NP_815687-MLA52912454344_122022-W.jpg;4.0;(387)
1670;Zapatillas Olympikus G-traction Unisex Adventure Café;19.999;https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=uQLg0AbVnajk%2FFLZpAYOaAgeQOKNGDeUUQxShJ7SleplBneu7aS9rpaW2iPY0Kae%2B5HPbX3Ig6SV3nsK3WE%2F2ntOI42OVS5Y5bN%2BGlW%2BeoznWw10hmWu9OGo05g4tRAlZI8WIde5sjftyDsnX8HtgA8FF0mmaYLUIHPywYGgvCqRwhcaVpAq9%2BFKdcXqwxv%2F4xvNe%2FItVvuZ7fPOlzeFlNLNk%2BAhvvunoOTuyXDoynXvgbXGQ78xNYuz7bHu8VAadZ3SGWqq%2BXMIcPsVHBh8Xta0h%2Bc5jNa7%2B0q614402RgKFwb2vMTCvea66SShYrKzV4jch2gYkyK0UwgdVa8KKkniIJIFOwosN0Iw0R2pItYRLkzCpKazjIVSD5B%2Bg9TYUQmMOnWro6jl6Ii%2FIQTRMyd1ydeNUyvUBm53HN%2FZgVsIehj9qjIgFtPK1Mq2KIykl6%2FkN3qquWUjmncAj13NbmNGW4WVA4EcA2t2yYFisb1pGGF9cES%2B%2FLI9d5p22209HgPSvhEC9%2FktK9GQ%2B2NElkYsdVJyZB6v4g1srVTgX%2FEG%2B9rhGmKi%2BO9tE88SnalDoi78eMkMBAdIJzcjeTrPJVSeRkHFfr1wBvLX3WWQNUV4V3X26FrZdAA2hXb%2F%2B7JDz3Zb70lgkz6zmyADDdi1gl%2BIehPr2QXHtdz%2F%2FSVTK0AhxpFhg7W4%2BCKiK25QjA2j4jogTe1HnIuIux2WelK8io4%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2B16026%2Cmclics%2Fshow-pads-search-list%2B5146%2Cmclics%2Fshow-pads-global%2B5176&rb=x;https://http2.mlstatic.com/D_NQ_NP_854664-MLA71824788679_092023-W.jpg;-;-
1671;Zapatilla Gola Hombre Super Quarter Petroleo Gris;55.000;https://articulo.mercadolibre.com.ar/MLA-1374299347-zapatilla-gola-hombre-super-quarter-petroleo-gris-_JM#position=5&search_layout=grid&type=item&tracking_id=570aa98a-120f-4ddc-8ccd-3e3f10c497e9;https://http2.mlstatic.com/D_NQ_NP_934976-MLA70077399180_062023-W.jpg;5.0;(4)
1672;Zapatillas X-force Topper Topper Tienda Oficial;38.499;https://articulo.mercadolibre.com.ar/MLA-1388821345-zapatillas-x-force-topper-topper-tienda-oficial-_JM#position=6&search_layout=grid&type=item&tracking_id=570aa98a-120f-4ddc-8ccd-3e3f10c497e9;https://http2.mlstatic.com/D_NQ_NP_668146-MLA71755042374_092023-W.jpg;5.0;(3)
1673;Zapatilla Baile Danza Jazz Zumba Fitness Salsa C/cámara Aire;37.015;https://articulo.mercadolibre.com.ar/MLA-656565541-zapatilla-baile-danza-jazz-zumba-fitness-salsa-ccamara-aire-_JM#position=7&search_layout=grid&type=item&tracking_id=570aa98a-120f-4ddc-8ccd-3e3f10c497e9;https://http2.mlstatic.com/D_NQ_NP_661527-MLA40874089024_022020-W.jpg;4.5;(301)
1674;Kappa Zapatillas - Logo Trapani Total Blck;26.969;https://articulo.mercadolibre.com.ar/MLA-1520520164-kappa-zapatillas-logo-trapani-total-blck-_JM#position=8&search_layout=grid&type=item&tracking_id=570aa98a-120f-4ddc-8ccd-3e3f10c497e9;https://http2.mlstatic.com/D_NQ_NP_777444-MLA71973396901_092023-W.jpg;-;-
1675;Zapatillas Mujer Sneakers Blancas Plataforma Base Heben;18.990;https://articulo.mercadolibre.com.ar/MLA-749773501-zapatillas-mujer-sneakers-blancas-plataforma-base-heben-_JM#position=9&search_layout=grid&type=item&tracking_id=570aa98a-120f-4ddc-8ccd-3e3f10c497e9;https://http2.mlstatic.com/D_NQ_NP_891961-MLA71118969989_082023-W.jpg;4.7;(3)
1676;Zapatillas Puma Comet 2 Alt Moda Grs Bebe;17.550;https://articulo.mercadolibre.com.ar/MLA-1112921050-zapatillas-puma-comet-2-alt-moda-grs-bebe-_JM#position=13&search_layout=grid&type=item&tracking_id=570aa98a-120f-4ddc-8ccd-3e3f10c497e9;https://http2.mlstatic.com/D_NQ_NP_687369-MLA70796244013_072023-W.jpg;-;-
1677;Zapatillas Mujer Jaguar 9331 35/40 * Shubox *;22.890;https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=CzBSXKsrEj9%2BOtrhB3OrjTPsTpoh3LQMjBa0XoQPzx9Svwm5DSiVMxQxXHoW5nDqtJyv3CKN16jQskwUWcuAfDFb88OSs7daYqn7Hv%2Fq%2FceB%2BR%2FFc221%2BmIRAptqrWKniWMLwQoEurKb620MBWLThLTtMXYZtgfqGGYH%2B%2BYQN4DBvEZhxOB%2BShbl8V20m5KBgTFn4C4J2OSkenweG%2BHzQJivq4lqNc13JI%2B3CeM2ZrIk%2F%2BEycr9NjekuZzJjw507PgmBHBafOzVDf6Xk%2BFHRHqzv%2BF%2FRomRaIqM%2BU4YtSVkYjrMl4uyAQNhTHkNMRpLcbq0oaFaUPkCLrnUUVoPq0h35rov84jfgY5R5%2BBcf99PSXIX73CQPRDioNx%2Bq2CHgKKyDkOL6DSVnKaXqEh0vRv6ldaEwnPjnJ4%2B0Yy9jlxpFxYlVjDB3IqeNt8yayu%2FA3YRnNO8oerBjNnEarGFdXoIwkR%2Fun488yZWEnmswWRm%2F4UaJXLEVlUk3fapJPRVCqHCQrxKx3Um2T3P3u%2FOfcfCGlKgsJe1uHvldCpCXy%2FOz0x7cahtPdnLoDd5cNPwP%2F6LyFZtA%2FHxJK5Vngif8jBRHXY2HmxikeoljwbgedGsEQo7497kTq58C4Yqc6nFCjRPxDpxkXirHB9698v7sI0O6cMoTPC89KWKYdliiejRfe9jk%2F%2Ff16AHPO1w95pJU63R2rUjN&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2B16026%2Cmclics%2Fshow-pads-search-list%2B5146%2Cmclics%2Fshow-pads-global%2B5176&rb=x;https://http2.mlstatic.com/D_NQ_NP_643321-MLA72161935820_102023-W.jpg;-;-
1678;Zapatillas Mujer  Diadora Training Voraz;23.499;https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=jtQjpTOMjHssxcQS35IevZSO3XNUAnNMdxmoaXUxCwXupLqHsks%2BlFNlUWMNhoo6MvAJIx%2Fq3RJqO7ft%2FwxWmIFLjBEZv2kvrvES7ZGsiSJJcom%2BrfUKgMmZPipwn82VAr7MeC13Ckx4Im7kxPEkbPB4IxeYCHJUTuyH8ReFFYsKD6bzssz1cVzl%2BgAzvDS5YnX0E5Vyyw4Td7Z6gWTNNruoBH%2B3v7byFpqkWsxUrh41gGY2qdq%2BIe7IkluaZmRp%2BPOKQF3P2gfqEWuygvto07fyClOwbO20EDWC5LsUhfmFJGQTAS2RAVwvGuXdGnrz1g9Owx4a%2Bjr0raj9dMvXittMlKgC%2FNz4mA4dUJplF5r5XE%2BFJD%2FITKaTzyg5SKzRoEdtpTA%2BWtB9%2F%2BSMHVhMWTIrY81wFK4wmcewST4vqoMk8l9gUcF1CdxeCjFLb73XUx5DNjXrQ39wmF2VCYmnAKcA5lB%2BBukdL3tsMB0KSYe6hG65TbajvigPTzilKd4eaY6tyuZJE3pZXCmSdvl9DxnMvwS3wuNIxuSZkVq22NcdcN4QrjOJfW2PET5G%2BGUCYDP7aW85J6SORTqxRoeElMvI%2FGKZaUB0dWN6CREbOy3epT6o9d8ULLxMrQgLyDWRGKElFOuuFApTkrKzz2wZFoTLRZw20n2BPElfzyLHq5xkTy7EKqy68rkF1r3OHjimwIhUOdE%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2B16026%2Cmclics%2Fshow-pads-search-list%2B5146%2Cmclics%2Fshow-pads-global%2B5176&rb=x;https://http2.mlstatic.com/D_NQ_NP_733811-MLA71831053331_092023-W.jpg;5.0;(1)
1679;Zapatillas Mujer Diadora Camaro Joy;30.999;https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=W%2BxQ3aoc5AG5BYjXKNQJj0Se2QJlL9HizVKPq7wZR5%2BMEPZplOjJsFlkefvjWWwYMhxMmg0FlFPu2oWxuMrHmbtzAAiBkKRLoTCUhJV8VrkXNKrRe%2Bh8BuC6oU28KeBVXTtlYAsmiEghvuFzKVpuE3AkoiIMUy5%2F2piuypHeo0kf1LckAKyuRN4K%2Buc9Ty3jK3amKTiMDz%2Bedp113PXgnP1ps1OgZQmU4JJI9Y8gIXqCg5lWmKbHRUwb3p6M7boDOd4spW%2B7v4nY49huPfqb0e5bqHU3B3yIHYwQ1tPPe5ZysCl9uLoPgoniIsyXyybYqPifQ0lRgwLUnhPSb3SraflXMNxEWGXnlOfFmUy%2B0OKQGcuharFwDc6wKCTrWYWNF8jhknoUngS5zAlvqCeFx1QqBSeY5HancE4W7fq3lbMDTMJtVykT2CZDP1n%2FKZzy1CZUJvaBUpBbiZI40sx%2BiGd2qpXmytaAv8i7AHkaHKiohND%2FHHeoUooUtHyJ%2Fr930MBhWWbNkovtx4mzVdPVHii1FB1BDLrJIiu9NvrvlcdZ2x8GybTC71pn7kVo0zfZs2%2Bw2c9VtXMTWywEQdJLd8Ib4T9kG44%2Fy%2FTcmGSZL7Qo%2BM9x2P1htYlz50VZCJTQB29v1IwLvmC%2BlRTefuB8PizZOrkmS5dTe9IM6VE9MYPCdj6%2BVkjoXTFw8xWb2hha&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2B16026%2Cmclics%2Fshow-pads-search-list%2B5146%2Cmclics%2Fshow-pads-global%2B5176&rb=x;https://http2.mlstatic.com/D_NQ_NP_774679-MLA71586294310_092023-W.jpg;4.0;(3)
1680; Zapatillas Urbanas De Mujer En Eco Cuero Con Plataforma;29.999;https://articulo.mercadolibre.com.ar/MLA-915231354-zapatillas-urbanas-de-mujer-en-eco-cuero-con-plataforma-_JM#position=14&search_layout=grid&type=item&tracking_id=570aa98a-120f-4ddc-8ccd-3e3f10c497e9;https://http2.mlstatic.com/D_NQ_NP_832231-MLA54073201792_022023-W.jpg;4.6;(35)
1681;Zapatillas Jaguar Oficial Colegial Art. #4016 27 Al 33;12.615;https://articulo.mercadolibre.com.ar/MLA-1315360880-zapatillas-jaguar-oficial-colegial-art-4016-27-al-33-_JM#position=15&search_layout=grid&type=item&tracking_id=570aa98a-120f-4ddc-8ccd-3e3f10c497e9;https://http2.mlstatic.com/D_NQ_NP_700260-MLA72329533345_102023-W.jpg;4.6;(253)
1682;Zapatillas Blancas Hombre Mujer Urbana Anatomica Forvik Moda;23.999;https://articulo.mercadolibre.com.ar/MLA-1387042769-zapatillas-blancas-hombre-mujer-urbana-anatomica-forvik-moda-_JM#position=16&search_layout=grid&type=item&tracking_id=570aa98a-120f-4ddc-8ccd-3e3f10c497e9;https://http2.mlstatic.com/D_NQ_NP_890167-MLA71521047374_092023-W.jpg;4.6;(37)
1683;Zapatillas Jaguar Outdoor Hombre 3027 Trekking Negro Clif;26.559;https://articulo.mercadolibre.com.ar/MLA-1489059482-zapatillas-jaguar-outdoor-hombre-3027-trekking-negro-clif-_JM#position=17&search_layout=grid&type=item&tracking_id=570aa98a-120f-4ddc-8ccd-3e3f10c497e9;https://http2.mlstatic.com/D_NQ_NP_771513-MLA71368419930_082023-W.jpg;-;-
1684;Zapatilla Hombre Jaguar Deportiva Livianas Urbanas #9311;23.930;https://articulo.mercadolibre.com.ar/MLA-1371970031-zapatilla-hombre-jaguar-deportiva-livianas-urbanas-9311-_JM#position=18&search_layout=grid&type=item&tracking_id=570aa98a-120f-4ddc-8ccd-3e3f10c497e9;https://http2.mlstatic.com/D_NQ_NP_955212-MLA69782226447_062023-W.jpg;4.7;(29)
1685;Zapatillas Panchas Nauticas :: Lona Reforzada Wembly Oferta!;4.999;https://articulo.mercadolibre.com.ar/MLA-621652592-zapatillas-panchas-nauticas-lona-reforzada-wembly-oferta-_JM#position=19&search_layout=grid&type=item&tracking_id=570aa98a-120f-4ddc-8ccd-3e3f10c497e9;https://http2.mlstatic.com/D_NQ_NP_964028-MLA49984862918_052022-W.jpg;4.6;(1217)
1686;Zapatillas Puma Mapf1 Rs-x Hombre Moda Blanco;89.999;https://articulo.mercadolibre.com.ar/MLA-1523072014-zapatillas-puma-mapf1-rs-x-hombre-moda-blanco-_JM#position=20&search_layout=grid&type=item&tracking_id=570aa98a-120f-4ddc-8ccd-3e3f10c497e9;https://http2.mlstatic.com/D_NQ_NP_662164-MLA72020020411_092023-W.jpg;-;-
1687;Zapatillas Topper Duke Deportivos Color Azul Para Hombre;21.300;https://articulo.mercadolibre.com.ar/MLA-1131945633-zapatillas-topper-duke-deportivos-color-azul-para-hombre-_JM#position=21&search_layout=grid&type=item&tracking_id=570aa98a-120f-4ddc-8ccd-3e3f10c497e9;https://http2.mlstatic.com/D_NQ_NP_925423-MLA49648593226_042022-W.jpg;4.7;(114)
1688;Zapatillas Mujer Tonificadoras Adelgaza Caminando Riot 2000;25.790;https://articulo.mercadolibre.com.ar/MLA-1112673537-zapatillas-mujer-tonificadoras-adelgaza-caminando-riot-2000-_JM#position=22&search_layout=grid&type=item&tracking_id=570aa98a-120f-4ddc-8ccd-3e3f10c497e9;https://http2.mlstatic.com/D_NQ_NP_902321-MLA54988516346_052023-W.jpg;4.6;(192)
